,Age_AtReg,Disability,Gender,CitizenStatus,EducationLevel,Race_Hispanic,Race_NativeAmerican,Race_Asian,Race_AfricanAmerican,Race_PacificIslander,Race_White,Employed
521,50,1,2,1,18,0,0,0,1,0,0,0
522,50,1,2,1,18,0,0,0,1,0,0,0
523,31,0,1,1,14,0,0,0,1,0,0,0
524,32,0,1,1,14,0,0,0,1,0,0,1
525,31,0,2,1,19,0,0,0,1,0,0,1
526,31,0,2,1,19,0,0,0,1,0,0,1
527,31,0,2,1,19,0,0,0,1,0,0,1
528,53,0,1,1,18,0,0,0,1,0,0,1
529,53,0,1,1,18,0,0,0,1,0,0,1
530,54,0,1,1,18,0,0,0,1,0,0,0
531,27,0,2,1,16,0,0,0,1,0,0,0
532,55,0,2,1,15,0,0,0,1,0,0,0
533,32,0,1,1,13,0,0,0,1,0,0,0
534,54,0,1,1,13,0,0,0,1,0,0,1
535,33,0,2,1,14,0,0,0,1,0,0,0
536,25,0,1,1,14,0,0,0,1,0,0,0
537,25,0,1,1,14,0,0,0,1,0,0,0
538,27,0,1,1,0,0,0,0,1,0,0,0
539,36,0,1,1,15,0,0,0,1,0,0,0
540,36,0,1,1,15,0,0,0,1,0,0,0
541,36,0,1,1,0,0,0,0,1,0,0,0
542,36,0,1,1,0,0,0,0,1,0,0,0
543,26,0,2,1,16,0,0,0,1,0,0,0
544,35,0,2,1,19,0,0,0,1,0,0,1
545,37,0,1,1,9,0,0,0,1,0,0,0
546,50,0,2,1,15,0,0,0,1,0,0,0
547,41,0,2,1,14,0,0,0,1,0,0,0
548,41,0,2,1,14,0,0,0,1,0,0,0
549,38,0,1,1,15,0,0,0,1,0,0,0
550,49,0,1,1,14,0,0,0,1,0,0,0
551,48,0,1,1,14,0,0,0,1,0,0,0
552,48,0,1,1,14,0,0,0,1,0,0,0
553,48,0,1,1,14,0,0,0,1,0,0,0
554,49,0,1,1,14,0,0,0,1,0,0,0
555,49,0,1,1,14,0,0,0,1,0,0,1
556,49,0,1,1,14,0,0,0,1,0,0,1
557,49,0,1,1,14,0,0,0,1,0,0,1
558,49,0,1,1,14,0,0,0,1,0,0,1
559,58,0,2,1,10,0,0,0,1,0,0,0
560,41,0,2,1,14,0,0,0,1,0,0,1
561,29,0,1,4,16,0,0,0,1,0,0,0
562,30,0,1,1,15,0,0,0,1,0,0,0
563,30,0,1,1,15,0,0,0,1,0,0,0
564,36,0,1,1,14,0,0,0,1,0,0,0
565,34,0,1,1,14,0,0,0,1,0,0,1
566,60,0,1,1,20,0,0,0,1,0,0,0
567,53,0,1,1,20,0,0,0,1,0,0,1
568,36,0,1,1,14,0,0,0,1,0,0,0
569,37,0,1,1,0,0,0,0,1,0,0,1
570,37,0,1,1,0,0,0,0,1,0,0,1
571,37,0,1,1,14,0,0,0,1,0,0,0
572,37,0,1,1,14,0,0,0,1,0,0,0
573,37,0,1,1,14,0,0,0,1,0,0,0
574,28,0,1,1,7,0,0,0,1,0,0,1
575,52,0,2,1,20,0,0,0,1,0,0,0
576,34,0,2,1,14,0,0,0,1,0,0,0
577,34,0,2,1,14,0,0,0,1,0,0,0
578,34,0,2,1,14,0,0,0,1,0,0,0
579,34,0,2,1,14,0,0,0,1,0,0,0
580,37,0,2,1,16,0,0,0,1,0,0,0
581,44,0,2,1,14,0,0,0,1,0,0,0
582,38,0,2,1,18,0,0,0,1,0,0,0
583,27,0,1,1,14,0,0,0,1,0,0,0
584,47,0,2,1,10,0,0,0,1,0,0,0
585,53,0,2,1,9,0,0,0,1,0,0,0
586,52,0,2,1,17,1,0,0,1,0,0,0
587,45,0,1,1,14,0,0,0,1,0,0,0
588,45,0,1,1,14,0,0,0,1,0,0,0
589,42,0,1,1,15,0,0,0,1,0,0,0
590,32,0,2,1,14,0,0,0,1,0,0,0
591,34,0,1,1,0,0,0,0,1,0,0,0
592,63,0,1,1,20,0,0,0,1,0,0,0
593,63,0,1,1,20,0,0,0,1,0,0,0
594,34,0,1,1,14,0,0,0,1,0,0,0
595,52,0,2,1,17,0,0,0,1,0,0,0
596,32,0,1,1,10,0,1,0,1,0,0,0
597,28,0,1,1,10,0,0,0,1,0,0,1
598,28,0,1,1,10,0,0,0,1,0,0,1
599,28,0,1,1,10,0,0,0,1,0,0,0
600,31,0,2,1,15,0,0,0,1,0,0,0
601,53,0,1,1,16,0,0,0,1,0,0,0
602,48,1,1,1,14,0,0,0,1,0,0,1
603,48,1,1,1,14,0,0,0,1,0,0,1
604,48,1,1,1,14,0,0,0,1,0,0,1
605,48,1,1,1,14,0,0,0,1,0,0,1
606,50,0,2,1,14,0,0,0,1,0,0,0
607,50,0,2,1,14,0,0,0,1,0,0,0
608,33,0,2,1,14,0,0,0,1,0,0,1
609,33,0,2,1,14,0,0,0,1,0,0,1
610,54,0,1,1,14,0,0,0,1,0,0,0
611,46,0,2,1,14,0,0,0,1,0,0,0
612,46,0,2,1,14,0,0,0,1,0,0,0
613,47,0,2,1,19,0,0,0,1,0,0,0
614,54,1,2,1,20,0,0,0,1,0,0,0
615,54,1,2,1,20,0,0,0,1,0,0,0
616,54,1,2,1,20,0,0,0,1,0,0,0
617,54,1,2,1,20,0,0,0,1,0,0,0
618,53,1,2,1,21,0,0,0,1,0,0,1
619,53,1,2,1,21,0,0,0,1,0,0,1
620,30,0,1,1,14,0,0,0,1,0,0,0
621,45,0,2,1,14,0,0,0,1,0,0,0
622,45,0,2,1,14,0,0,0,1,0,0,0
623,45,0,2,1,14,0,0,0,1,0,0,0
624,45,0,2,1,14,0,0,0,1,0,0,0
625,45,0,2,1,14,0,0,0,1,0,0,0
626,16,0,2,4,14,0,0,0,1,0,0,0
627,37,0,1,1,20,0,0,0,1,0,0,0
628,37,0,1,1,20,0,0,0,1,0,0,0
629,26,0,2,1,20,0,0,0,1,0,0,0
630,36,0,1,1,13,0,0,0,1,0,0,1
631,51,0,2,1,18,0,0,0,1,0,0,0
632,51,0,2,1,18,0,0,0,1,0,0,0
633,51,0,2,1,18,0,0,0,1,0,0,0
634,51,0,2,1,18,0,0,0,1,0,0,0
635,42,0,1,1,14,0,0,0,1,0,0,1
636,42,0,1,1,14,0,0,0,1,0,0,1
637,42,0,1,1,14,0,0,0,1,0,0,1
638,35,0,2,1,14,0,0,0,1,0,0,1
639,35,0,2,1,14,0,0,0,1,0,0,1
640,55,0,1,1,16,0,0,0,1,0,0,0
641,55,0,1,1,16,0,0,0,1,0,0,0
642,57,1,2,1,14,0,0,0,1,0,0,0
643,37,0,1,1,14,0,0,0,1,0,0,1
644,37,0,1,1,14,0,0,0,1,0,0,1
645,49,0,1,1,14,0,0,0,1,0,0,1
646,36,0,1,1,20,0,0,0,1,0,0,0
647,33,0,1,1,20,0,0,0,1,0,0,1
648,35,0,1,1,20,0,0,0,1,0,0,1
649,53,0,1,1,14,0,0,0,1,0,0,0
650,39,0,2,1,19,0,0,0,1,0,0,0
651,39,0,2,1,19,0,0,0,1,0,0,0
652,61,0,2,1,18,0,0,0,1,0,0,0
653,53,0,2,1,16,0,0,0,1,0,0,0
654,53,0,2,1,16,0,0,0,1,0,0,0
655,29,0,2,1,16,0,0,0,1,0,0,0
656,28,0,1,1,14,0,0,0,1,0,0,0
657,27,0,1,1,12,0,0,0,1,0,0,1
658,52,0,1,1,14,0,0,0,1,0,0,0
659,67,0,2,1,13,0,0,0,1,0,0,0
660,67,0,2,1,13,0,0,0,1,0,0,0
661,63,0,2,1,13,0,0,0,1,0,0,1
662,63,0,2,1,13,0,0,0,1,0,0,1
663,63,0,2,1,13,0,0,0,1,0,0,1
664,63,0,2,1,13,0,0,0,1,0,0,1
665,36,0,1,1,14,0,0,0,1,0,0,0
666,36,0,1,1,14,0,0,0,1,0,0,0
667,39,0,1,1,15,0,0,0,1,0,0,0
668,37,0,1,1,16,0,0,0,1,0,0,0
669,38,0,1,1,16,0,0,0,1,0,0,0
670,47,0,2,1,15,0,0,0,1,0,0,0
671,50,0,2,1,14,0,0,0,1,0,0,0
672,32,0,1,1,18,0,0,0,1,0,0,1
673,32,0,1,1,18,0,0,0,1,0,0,1
674,15,0,1,1,7,0,0,0,1,0,0,0
675,31,0,1,1,11,0,0,0,1,0,0,1
676,31,0,1,1,11,0,0,0,1,0,0,1
677,31,0,1,1,11,0,0,0,1,0,0,1
678,35,0,2,1,20,0,0,0,1,0,0,0
679,35,0,2,1,20,0,0,0,1,0,0,0
680,58,0,2,1,20,0,0,0,1,0,0,1
681,58,0,2,1,20,0,0,0,1,0,0,1
682,36,0,1,1,14,0,0,0,1,0,0,0
683,36,0,1,1,14,0,0,0,1,0,0,0
684,27,1,1,1,11,0,0,0,1,0,0,0
685,37,0,2,1,18,0,0,0,1,0,0,0
686,37,0,2,1,18,0,0,0,1,0,0,0
687,34,0,2,1,14,0,0,0,1,0,0,1
688,34,0,2,1,14,0,0,0,1,0,0,1
689,29,0,1,1,10,0,0,0,1,0,0,0
690,38,0,2,1,16,0,0,0,1,0,0,0
691,52,0,1,1,21,0,0,0,1,0,0,0
692,56,0,2,1,20,0,0,0,1,0,0,0
693,56,0,2,1,20,0,0,0,1,0,0,0
694,56,0,2,1,20,0,0,0,1,0,0,0
695,35,0,1,1,16,0,0,0,1,0,0,0
696,35,0,1,1,16,0,0,0,1,0,0,0
697,36,1,1,1,16,0,0,0,1,0,0,0
698,31,0,2,1,15,0,0,0,1,0,0,0
699,47,0,2,1,14,0,0,0,1,0,0,0
700,47,0,2,1,14,0,0,0,1,0,0,0
701,42,0,2,1,14,0,0,0,1,0,0,0
702,47,0,2,1,14,0,0,0,1,0,0,0
703,32,0,1,1,15,0,0,0,1,0,0,0
704,56,0,1,1,14,0,0,0,1,0,0,0
705,50,0,1,1,14,0,0,0,1,0,0,0
706,50,0,1,1,14,0,0,0,1,0,0,0
707,30,0,2,1,14,0,0,0,1,0,0,0
708,50,0,2,1,18,0,0,0,0,0,0,0
709,50,0,2,1,18,0,0,0,0,0,0,0
710,57,0,1,1,14,0,0,0,1,0,0,0
711,57,0,1,1,14,0,0,0,1,0,0,0
712,57,0,1,1,14,0,0,0,1,0,0,0
713,47,0,2,1,14,0,0,0,1,0,0,0
714,27,0,2,1,15,0,0,0,1,0,0,0
715,33,0,2,1,17,0,0,0,1,0,0,0
716,53,0,2,1,14,0,0,0,1,0,0,1
717,53,0,2,1,14,0,0,0,1,0,0,1
718,68,0,1,1,14,0,0,0,1,0,0,0
719,53,0,2,1,21,0,0,0,1,0,0,1
720,53,0,2,1,21,0,0,0,1,0,0,1
721,35,0,2,1,15,0,0,0,1,0,0,0
722,57,0,1,1,14,0,0,0,1,0,0,0
723,29,0,1,1,9,0,0,0,1,0,0,0
724,50,0,1,1,13,0,0,0,1,0,0,1
725,42,0,1,1,13,0,0,0,1,0,0,0
726,33,0,2,1,14,0,0,0,1,0,0,0
727,33,0,2,1,14,0,0,0,1,0,0,0
728,33,0,2,1,14,0,0,0,1,0,0,0
729,22,0,1,1,14,0,0,0,1,0,0,0
730,32,0,1,1,14,0,0,0,1,0,0,1
731,31,0,2,1,15,0,0,0,1,0,0,0
732,52,0,2,1,12,0,1,0,1,1,0,0
733,42,0,2,1,15,0,0,0,1,0,0,0
734,51,0,2,1,15,0,0,0,1,0,0,0
735,30,0,2,1,18,0,0,0,1,0,0,1
736,47,0,2,1,14,0,0,0,1,0,0,0
737,30,0,1,1,14,0,0,0,1,0,0,0
738,45,0,1,1,12,0,0,0,1,0,0,0
739,49,0,2,1,14,0,0,0,1,0,0,1
740,49,0,2,1,14,0,0,0,1,0,0,1
741,49,0,2,1,14,0,0,0,1,0,0,1
742,55,0,2,1,20,0,0,0,1,0,0,0
743,55,0,2,1,20,0,0,0,1,0,0,0
744,55,0,2,1,20,0,0,0,1,0,0,1
745,36,0,2,1,14,0,0,0,1,0,0,0
746,52,0,2,1,10,0,0,0,1,0,0,0
747,39,0,1,1,14,0,0,0,1,0,0,0
748,39,0,1,1,14,0,0,0,1,0,0,0
749,58,0,1,1,11,0,0,0,1,0,0,1
750,16,0,2,1,8,0,0,0,1,0,0,0
751,41,0,2,1,17,0,0,0,1,0,0,1
752,41,0,2,1,17,0,0,0,1,0,0,1
753,42,0,2,1,17,0,0,0,1,0,0,1
754,42,0,2,1,17,0,0,0,1,0,0,1
755,43,0,2,1,17,0,0,0,1,0,0,1
756,43,0,2,1,17,0,0,0,1,0,0,1
757,55,0,2,1,14,0,0,0,1,0,0,0
758,26,0,1,4,14,0,0,0,1,0,0,0
759,26,0,1,4,14,0,0,0,1,0,0,0
760,60,0,1,1,14,0,0,0,1,0,0,0
761,60,0,1,1,14,0,0,0,1,0,0,0
762,35,0,1,1,19,0,0,0,1,0,0,0
763,32,0,1,1,14,0,0,0,1,0,0,0
764,39,0,1,1,11,0,0,0,1,0,0,0
765,33,0,1,1,14,0,0,0,1,0,0,0
766,51,0,2,1,18,0,0,0,1,0,0,0
767,51,0,2,1,18,0,0,0,1,0,0,0
768,51,0,2,1,18,0,0,0,1,0,0,1
769,51,0,2,1,18,0,0,0,1,0,0,1
770,64,1,2,1,20,0,0,0,1,0,0,0
771,36,0,1,1,16,0,0,0,1,0,0,0
772,36,0,1,1,16,0,0,0,1,0,0,0
773,36,0,1,1,16,0,0,0,1,0,0,0
774,36,0,1,1,16,0,0,0,1,0,0,0
775,51,0,1,1,13,0,0,0,1,0,0,0
776,59,0,2,1,18,0,0,0,1,0,0,0
777,53,0,1,1,16,0,0,0,1,0,0,1
778,53,0,1,1,16,0,0,0,1,0,0,1
779,53,0,1,1,16,0,0,0,1,0,0,1
780,29,0,2,1,14,0,0,0,1,0,0,0
781,29,0,2,1,14,0,0,0,1,0,0,0
782,53,0,1,1,14,0,0,0,1,0,0,0
783,42,0,1,1,14,0,0,0,1,0,0,0
784,35,0,1,1,13,0,0,0,1,0,0,0
785,55,0,2,1,15,0,0,0,1,0,0,0
786,55,0,2,1,15,0,0,0,1,0,0,0
787,36,0,1,1,14,0,0,0,1,0,0,0
788,31,0,2,1,14,0,0,0,1,0,0,0
789,26,0,2,1,7,0,0,0,1,0,0,0
790,50,0,2,1,14,0,0,0,0,0,0,0
791,29,0,2,1,14,0,0,0,1,0,0,0
792,33,0,1,1,14,0,0,0,1,0,0,0
793,33,0,1,1,15,0,0,0,1,0,0,1
794,33,0,1,1,15,0,0,0,1,0,0,1
795,33,0,1,1,13,0,0,0,1,0,0,0
796,36,0,2,1,14,0,0,0,1,0,0,0
797,36,0,2,1,14,0,0,0,1,0,0,0
798,40,0,2,1,14,0,0,0,1,0,0,0
799,61,0,1,1,17,0,0,0,1,0,0,0
800,61,0,1,1,17,0,0,0,1,0,0,0
801,34,0,2,1,0,0,0,0,1,0,0,1
802,34,0,2,1,0,0,0,0,1,0,0,1
803,58,1,1,1,14,0,0,0,1,0,0,0
804,34,0,1,1,14,0,0,0,1,0,0,0
805,26,0,2,1,14,0,0,0,1,0,0,1
806,26,0,2,1,14,0,0,0,1,0,0,1
807,43,0,2,1,16,0,0,0,1,0,0,1
808,39,0,2,1,18,0,0,0,1,0,0,0
809,39,0,2,1,18,0,0,0,1,0,0,0
810,39,0,2,1,18,0,0,0,1,0,0,0
811,35,0,2,1,18,0,0,0,1,0,0,1
812,35,0,2,1,18,0,0,0,1,0,0,1
813,35,0,2,1,18,0,0,0,1,0,0,1
814,32,0,2,1,14,0,0,0,1,0,0,0
815,46,0,2,1,14,0,0,0,1,0,0,0
816,46,0,2,1,14,0,0,0,1,0,0,0
817,46,0,2,1,14,0,0,0,1,0,0,0
818,56,1,2,1,16,0,0,0,0,0,0,0
819,56,1,2,1,16,0,0,0,0,0,0,1
820,56,1,2,1,16,0,0,0,0,0,0,1
821,55,0,2,1,14,0,0,0,1,0,0,0
822,55,0,2,1,14,0,0,0,1,0,0,0
823,37,0,1,4,11,0,0,0,1,0,0,0
824,60,0,2,1,17,0,0,0,1,0,0,0
825,25,0,1,1,0,0,0,0,1,0,0,0
826,29,0,2,1,15,0,0,0,1,0,0,0
827,55,0,1,1,14,0,0,0,1,0,0,0
828,48,0,1,1,16,0,0,0,1,0,0,0
829,32,0,1,1,16,0,0,0,1,0,0,1
830,32,0,1,1,16,0,0,0,1,0,0,1
831,32,0,1,1,16,0,0,0,1,0,0,0
832,32,0,1,1,16,0,0,0,1,0,0,0
833,56,0,1,1,17,0,0,0,1,0,0,1
834,56,0,1,1,17,0,0,0,1,0,0,1
835,58,1,1,1,20,0,0,0,0,0,0,0
836,58,1,1,1,20,0,0,0,0,0,0,0
837,35,0,1,1,8,0,0,0,1,0,0,0
838,52,0,2,1,19,0,0,0,1,0,0,0
839,48,0,2,1,14,0,0,0,1,0,0,1
840,48,0,2,1,14,0,0,0,1,0,0,1
841,50,0,2,1,14,0,0,0,1,0,0,1
842,36,0,2,1,15,0,0,0,1,0,0,0
843,36,0,2,1,15,0,0,0,1,0,0,0
844,38,1,1,1,14,0,0,0,1,0,0,1
845,38,1,1,1,14,0,0,0,1,0,0,1
846,38,1,1,1,14,0,0,0,1,0,0,1
847,50,1,2,1,13,0,0,0,1,0,0,1
848,50,1,2,1,13,0,0,0,1,0,0,1
849,60,0,1,1,20,0,0,0,1,0,0,0
850,60,0,1,1,20,0,0,0,1,0,0,0
851,60,0,1,1,20,0,0,0,1,0,0,0
852,60,0,1,1,20,0,0,0,1,0,0,0
853,60,0,1,1,20,0,0,0,1,0,0,0
854,38,0,2,1,14,0,0,0,1,0,0,0
855,54,0,1,1,19,0,1,0,1,0,0,0
856,30,0,2,1,14,0,0,0,1,0,0,1
857,30,0,2,1,14,0,0,0,1,0,0,1
858,42,0,1,1,16,0,0,0,0,0,0,0
859,30,0,1,1,14,0,0,0,1,0,0,0
860,30,0,1,1,14,0,0,0,1,0,0,0
861,30,0,1,1,14,0,0,0,1,0,0,0
862,46,0,1,1,18,0,0,0,1,0,0,0
863,44,1,1,1,16,0,0,0,1,0,0,0
864,41,0,1,1,16,0,0,0,1,0,0,0
865,41,0,1,1,16,0,0,0,1,0,0,0
866,28,0,1,1,11,0,0,0,1,0,0,1
867,28,0,1,1,11,0,0,0,1,0,0,1
868,36,0,2,1,14,0,0,0,1,0,0,0
869,25,0,1,1,14,0,0,0,1,0,0,0
870,33,0,2,1,19,0,0,0,0,0,0,1
871,33,0,2,1,19,0,0,0,0,0,0,1
872,33,0,2,1,19,0,0,0,0,0,0,1
873,33,1,2,1,14,0,0,0,1,0,0,0
874,53,0,2,1,14,0,0,0,1,0,0,0
875,61,0,1,1,19,0,0,0,1,0,0,0
876,38,0,2,1,20,0,0,0,1,0,0,0
877,38,0,2,1,20,0,0,0,1,0,0,1
878,38,0,2,1,20,0,0,0,1,0,0,1
879,27,0,2,1,15,0,0,0,1,0,0,0
880,33,0,1,1,14,0,0,0,1,0,0,1
881,26,0,1,1,15,0,0,0,1,0,0,0
882,32,0,1,1,14,0,0,0,1,0,0,0
883,24,0,2,1,14,0,0,0,1,0,0,0
884,47,0,2,1,14,0,0,0,1,0,0,0
885,35,0,2,1,14,0,0,0,1,0,0,1
886,35,0,2,1,14,0,0,0,1,0,0,1
887,61,0,2,1,15,0,0,0,1,0,0,0
888,61,0,2,1,15,0,0,0,1,0,0,0
889,56,0,1,1,20,0,0,0,0,0,0,0
890,29,0,2,1,20,0,0,0,1,0,0,0
891,54,0,1,1,14,0,0,0,1,0,0,0
892,51,0,2,1,17,0,0,0,1,0,0,0
893,51,0,2,1,17,0,0,0,1,0,0,0
894,48,0,1,1,14,0,0,0,1,0,0,0
895,57,0,1,1,16,0,0,0,1,0,0,0
896,33,0,1,1,15,0,0,0,1,0,0,1
897,61,0,1,1,14,0,0,0,1,0,0,0
898,61,0,1,1,14,0,0,0,1,0,0,0
899,61,0,1,1,14,0,0,0,1,0,0,0
900,35,0,2,1,13,0,0,0,1,0,0,1
901,35,0,2,1,13,0,0,0,1,0,0,1
902,26,0,2,1,14,0,0,0,1,0,0,0
903,38,0,2,1,15,0,0,0,1,0,0,0
904,59,0,2,1,14,0,0,0,1,0,0,1
905,59,0,2,1,14,0,0,0,1,0,0,1
906,61,1,2,1,13,0,0,0,1,0,0,0
907,61,1,2,1,13,0,0,0,1,0,0,0
908,61,1,2,1,13,0,0,0,1,0,0,0
909,50,0,1,1,17,0,0,0,1,0,0,0
910,48,0,1,1,14,0,0,0,1,0,0,0
911,56,0,2,1,14,0,0,0,1,0,0,0
912,28,0,1,1,15,0,0,0,1,0,0,0
913,28,0,1,1,15,0,0,0,1,0,0,0
914,54,0,2,1,15,0,0,0,1,0,0,1
915,36,0,2,1,16,0,0,0,1,0,0,0
916,36,0,2,1,16,0,0,0,1,0,0,0
917,32,0,2,1,16,0,0,0,1,0,0,0
918,34,0,2,1,16,0,0,0,1,0,0,0
919,34,0,2,1,16,0,0,0,1,0,0,0
920,34,0,2,1,16,0,0,0,1,0,0,0
921,49,0,1,1,15,0,0,0,1,0,0,0
922,49,0,1,1,15,0,0,0,1,0,0,0
923,49,0,1,1,15,0,0,0,1,0,0,0
924,49,0,1,1,15,0,0,0,1,0,0,1
925,49,0,1,1,15,0,0,0,1,0,0,1
926,39,0,2,1,16,0,0,0,1,0,0,0
927,39,0,2,1,16,0,0,0,1,0,0,0
928,50,0,1,1,14,0,0,0,1,0,0,0
929,55,1,1,1,14,0,0,0,1,0,0,0
930,55,1,1,1,14,0,0,0,1,0,0,0
931,51,0,1,1,14,0,0,0,1,0,0,0
932,51,0,1,1,14,0,0,0,1,0,0,0
933,51,0,1,1,18,0,0,0,1,0,0,0
934,52,0,1,1,14,0,0,0,1,0,0,0
935,50,0,2,1,19,0,0,0,1,0,0,1
936,57,0,2,1,20,0,0,0,0,0,0,0
937,57,0,2,1,20,0,0,0,0,0,0,0
938,55,1,2,1,14,0,0,0,1,0,0,0
939,39,0,1,1,14,0,0,0,1,0,0,1
940,39,0,1,1,14,0,0,0,1,0,0,1
941,55,1,1,1,20,0,0,0,1,0,0,0
942,55,1,1,1,20,0,0,0,1,0,0,0
943,31,0,1,1,14,0,0,0,1,0,0,0
944,31,0,1,1,14,0,0,0,1,0,0,1
945,31,0,1,1,14,0,0,0,1,0,0,1
946,41,0,1,1,14,0,0,0,1,0,0,1
947,41,0,1,1,14,0,0,0,1,0,0,0
948,41,0,1,1,14,0,0,0,1,0,0,0
949,56,0,2,1,15,0,0,0,1,0,0,1
950,30,0,2,1,14,0,0,0,1,0,0,0
951,29,0,2,1,14,0,0,0,1,0,0,0
952,53,0,2,1,13,0,0,0,1,0,0,0
953,44,0,1,1,17,0,0,0,1,0,0,0
954,44,0,1,1,17,0,0,0,1,0,0,1
955,42,0,1,1,17,0,0,0,1,0,0,0
956,55,0,2,1,19,0,0,0,1,0,0,1
957,53,0,2,1,19,0,0,0,1,0,0,0
958,25,0,2,1,19,0,0,0,1,0,0,0
959,38,0,1,1,13,0,0,0,1,0,0,0
960,41,0,2,1,20,0,0,0,1,0,0,0
961,41,0,2,1,20,0,0,0,1,0,0,0
962,52,0,1,1,10,0,0,0,1,0,0,1
963,52,0,1,1,10,0,0,0,1,0,0,1
964,68,0,1,1,19,0,0,0,0,0,0,0
965,68,0,1,1,19,0,0,0,0,0,0,0
966,36,0,2,1,16,0,0,0,1,0,0,0
967,36,0,2,1,16,0,0,0,1,0,0,0
968,36,0,2,1,16,0,0,0,1,0,0,0
969,57,0,2,1,13,0,0,0,1,0,0,0
970,21,0,1,4,21,0,0,0,1,0,0,0
971,21,0,1,4,21,0,0,0,1,0,0,0
972,32,0,2,1,14,0,0,0,1,0,0,0
973,53,0,1,1,16,0,0,0,1,0,0,0
974,33,0,1,1,14,0,0,0,1,0,0,0
975,42,0,1,1,14,0,0,0,1,0,0,0
976,63,0,2,1,11,0,0,0,1,0,0,1
977,35,0,1,1,14,0,0,0,1,0,0,0
978,35,0,1,1,14,0,0,0,1,0,0,0
979,47,0,1,1,14,0,0,0,1,0,0,0
980,43,0,2,1,20,0,0,0,1,0,0,1
981,43,0,2,1,20,0,0,0,1,0,0,1
982,43,0,2,1,20,0,0,0,1,0,0,1
983,43,0,2,1,20,0,0,0,1,0,0,1
984,43,0,2,1,20,0,0,0,1,0,0,1
985,44,0,2,1,21,0,0,0,1,0,0,0
986,33,0,1,1,19,0,0,0,1,0,0,0
987,33,0,1,1,19,0,0,0,1,0,0,0
988,36,0,2,1,20,0,0,0,1,0,0,0
989,36,0,2,1,20,0,0,0,1,0,0,0
990,37,0,2,1,20,0,0,0,1,0,0,1
991,37,0,2,1,20,0,0,0,1,0,0,1
992,50,1,2,1,19,0,0,0,1,0,0,0
993,37,0,1,1,14,0,0,0,1,0,0,0
994,30,0,2,1,14,0,0,0,0,0,0,0
995,30,0,2,1,14,0,0,0,0,0,0,0
996,30,0,2,1,14,0,0,0,0,0,0,1
997,30,0,2,1,14,0,0,0,0,0,0,1
998,39,0,2,1,21,0,0,0,1,0,0,1
999,39,0,2,1,21,0,0,0,1,0,0,1
1000,39,0,2,1,21,0,0,0,1,0,0,1
1001,43,0,1,1,14,0,0,0,1,0,0,0
1002,28,0,2,1,16,0,0,0,1,0,0,0
1003,47,0,2,1,14,0,0,0,1,0,0,0
1004,47,0,2,1,14,0,0,0,1,0,0,0
1005,15,0,1,1,11,0,0,0,1,0,0,0
1006,49,0,2,1,14,0,0,0,1,0,0,0
1007,49,0,2,1,14,0,0,0,1,0,0,0
1008,60,0,1,1,14,0,0,0,1,0,0,0
1009,60,0,1,1,14,0,0,0,1,0,0,0
1010,30,0,1,1,13,0,0,0,1,0,0,0
1011,49,0,2,1,13,0,0,0,1,0,0,0
1012,54,0,1,1,13,0,0,0,1,0,0,0
1013,54,0,1,1,13,0,0,0,1,0,0,0
1014,54,0,1,1,13,0,0,0,1,0,0,0
1015,53,0,1,1,13,0,0,0,1,0,0,0
1016,50,0,2,1,15,0,0,0,1,0,0,0
1017,46,0,2,1,14,0,0,0,1,0,0,1
1018,46,0,2,1,14,0,0,0,1,0,0,1
1019,49,0,1,1,11,0,0,0,1,0,0,0
1020,49,0,1,1,11,0,0,0,1,0,0,0
1021,49,0,1,1,11,0,0,0,1,0,0,0
1022,32,0,1,1,16,0,0,0,1,0,0,0
1023,39,0,2,1,11,0,0,0,1,0,0,0
1024,38,0,1,1,16,0,0,0,1,0,0,1
1025,38,0,1,1,16,0,0,0,1,0,0,1
1026,52,0,2,1,16,1,0,1,0,0,0,0
1027,51,0,2,1,16,1,0,1,0,0,0,0
1028,34,0,2,1,11,0,0,0,1,0,0,0
1029,46,0,1,1,14,0,0,0,1,0,0,0
1030,46,0,1,1,14,0,0,0,1,0,0,0
1031,36,0,2,1,14,0,0,0,1,0,0,0
1032,40,1,2,1,16,0,0,0,0,0,0,0
1033,44,1,2,1,17,0,0,0,0,0,0,0
1034,30,0,1,1,12,0,0,0,1,0,0,0
1035,29,0,2,1,14,0,0,0,1,0,0,0
1036,41,0,1,1,16,0,0,0,1,0,0,0
1037,45,0,2,1,21,0,0,0,1,0,0,1
1038,41,0,1,1,14,0,0,0,1,0,0,0
1039,41,0,1,1,14,0,0,0,1,0,0,1
1040,33,0,2,1,14,0,0,0,1,0,0,0
1041,33,0,2,1,14,0,0,0,1,0,0,0
1042,48,0,2,1,15,0,0,0,1,0,0,0
1043,43,0,1,1,20,0,0,0,1,0,0,0
1044,43,0,1,1,20,0,0,0,1,0,0,0
1045,43,0,1,1,20,0,0,0,1,0,0,0
1046,43,0,1,1,20,0,0,0,1,0,0,0
1047,59,0,2,1,17,0,0,0,1,0,0,0
1048,59,0,2,1,17,0,0,0,1,0,0,0
1049,59,0,2,1,17,0,0,0,1,0,0,0
1050,59,0,2,1,17,0,0,0,1,0,0,0
1051,59,0,2,1,17,0,0,0,1,0,0,0
1052,56,0,2,1,9,0,0,0,1,0,0,0
